Record,SppNumb,Species,Length_mm,Weight_g,Sex,Maturity,MM,DD,YYYY,Date,WaterBody,Section,Count,Notes,LOC_Name,LOC_Number,NetType,Position,Season,NetNumb,NetCount,Condition (Fulton's K),Condition Filtered,Strategy,100mmGroup
69632,8,KOK,276,180,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,85.61,TRUE,Biop,200
69654,8,KOK,296,273,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,105.27,TRUE,Biop,200
69648,8,KOK,297,260,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,99.24,TRUE,Biop,200
69655,8,KOK,298,280,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,105.81,TRUE,Biop,200
69641,8,KOK,299,253,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,94.65,TRUE,Biop,200
69636,8,KOK,300,248,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,91.85,TRUE,Biop,300
69653,8,KOK,300,280,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,103.7,TRUE,Biop,300
69647,8,KOK,301,270,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,99.01,TRUE,Biop,300
69644,8,KOK,303,268,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,96.34,TRUE,Biop,300
69642,8,KOK,304,268,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,95.39,TRUE,Biop,300
69649,8,KOK,304,280,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,99.66,TRUE,Biop,300
69645,8,KOK,305,274,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,96.57,TRUE,Biop,300
69650,8,KOK,308,292,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,99.94,TRUE,Biop,300
69633,8,KOK,310,268,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,89.96,TRUE,Biop,300
69635,8,KOK,310,270,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,90.63,TRUE,Biop,300
69637,8,KOK,310,280,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,93.99,TRUE,Biop,300
69651,8,KOK,310,300,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,100.7,TRUE,Biop,300
69652,8,KOK,310,304,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,102.04,TRUE,Biop,300
69656,8,KOK,312,322,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,106.02,TRUE,Biop,300
69646,8,KOK,313,302,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,98.49,TRUE,Biop,300
69643,8,KOK,315,300,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,95.98,TRUE,Biop,300
69638,8,KOK,320,308,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,93.99,TRUE,Biop,300
69634,8,KOK,322,302,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,90.46,TRUE,Biop,300
69639,8,KOK,325,323,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,94.09,TRUE,Biop,300
69640,8,KOK,330,340,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,1873,,94.61,TRUE,Biop,300
69657,8,KOK,,,,,10,12,1995,10/12/1995,Koocanusa,Canada,12,,Campground North of Cabin,8,1,,Fall,1873,,,FALSE,Biop,
69785,8,KOK,260,173,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,98.43,TRUE,Biop,200
69793,8,KOK,290,264,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,108.25,TRUE,Biop,200
69779,8,KOK,294,243,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,95.62,TRUE,Biop,200
69777,8,KOK,295,242,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,94.26,TRUE,Biop,200
69791,8,KOK,295,268,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,104.39,TRUE,Biop,200
69794,8,KOK,295,290,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,112.96,TRUE,Biop,200
69790,8,KOK,296,270,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,104.11,TRUE,Biop,200
69775,8,KOK,300,250,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,92.59,TRUE,Biop,300
69780,8,KOK,300,259,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,95.93,TRUE,Biop,300
69792,8,KOK,300,284,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,105.19,TRUE,Biop,300
69789,8,KOK,302,276,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,100.2,TRUE,Biop,300
69782,8,KOK,305,275,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,96.92,TRUE,Biop,300
69781,8,KOK,307,280,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,96.77,TRUE,Biop,300
69776,8,KOK,310,280,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,93.99,TRUE,Biop,300
69788,8,KOK,310,296,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,99.36,TRUE,Biop,300
69786,8,KOK,312,300,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,98.78,TRUE,Biop,300
69774,8,KOK,313,280,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,91.31,TRUE,Biop,300
69772,8,KOK,315,272,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,87.02,TRUE,Biop,300
69778,8,KOK,316,298,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,94.44,TRUE,Biop,300
69773,8,KOK,319,290,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,89.34,TRUE,Biop,300
69784,8,KOK,319,317,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,97.65,TRUE,Biop,300
69771,8,KOK,322,256,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,76.68,TRUE,Biop,300
69783,8,KOK,329,346,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,97.16,TRUE,Biop,300
69770,8,KOK,330,248,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,69.01,TRUE,Biop,300
69787,8,KOK,343,400,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,1875,,99.12,TRUE,Biop,300
69795,8,KOK,,,,,10,12,1995,10/12/1995,Koocanusa,Canada,11,,South of Bridge,11,1,,Fall,1875,,,FALSE,Biop,
69526,8,KOK,252,258,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,161.22,FALSE,Biop,200
69520,8,KOK,287,243,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,102.79,TRUE,Biop,200
69522,8,KOK,290,258,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,105.79,TRUE,Biop,200
69512,8,KOK,293,137,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,54.47,TRUE,Biop,200
69518,8,KOK,297,244,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,93.14,TRUE,Biop,200
69517,8,KOK,300,251,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,92.96,TRUE,Biop,300
69521,8,KOK,300,278,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,102.96,TRUE,Biop,300
69516,8,KOK,302,255,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,92.58,TRUE,Biop,300
69523,8,KOK,302,292,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,106.01,TRUE,Biop,300
69515,8,KOK,303,254,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,91.31,TRUE,Biop,300
69524,8,KOK,304,302,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,107.49,TRUE,Biop,300
69525,8,KOK,304,315,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,112.12,TRUE,Biop,300
69514,8,KOK,307,264,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,91.24,TRUE,Biop,300
69519,8,KOK,310,287,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,96.34,TRUE,Biop,300
69513,8,KOK,355,396,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,Cabin,5,1,,Fall,1876,,88.51,TRUE,Biop,300
69611,8,KOK,257,166,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,97.79,TRUE,Biop,200
69613,8,KOK,283,226,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,99.71,TRUE,Biop,200
69609,8,KOK,290,236,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,96.76,TRUE,Biop,200
69612,8,KOK,296,257,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,99.1,TRUE,Biop,200
69615,8,KOK,298,272,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,102.78,TRUE,Biop,200
69608,8,KOK,303,264,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,94.9,TRUE,Biop,300
69610,8,KOK,304,273,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,97.17,TRUE,Biop,300
69616,8,KOK,304,290,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,103.22,TRUE,Biop,300
69605,8,KOK,310,263,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,88.28,TRUE,Biop,300
69614,8,KOK,312,310,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,102.07,TRUE,Biop,300
69606,8,KOK,319,288,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,88.72,TRUE,Biop,300
69607,8,KOK,322,310,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,92.85,TRUE,Biop,300
69604,8,KOK,327,304,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,1877,,86.94,TRUE,Biop,300
69474,8,KOK,266,193,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,102.54,TRUE,Biop,200
69466,8,KOK,276,200,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,95.13,TRUE,Biop,200
69473,8,KOK,278,215,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,100.07,TRUE,Biop,200
69475,8,KOK,281,240,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,108.17,TRUE,Biop,200
69470,8,KOK,292,240,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,96.4,TRUE,Biop,200
69463,8,KOK,299,248,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,92.78,TRUE,Biop,200
69471,8,KOK,299,258,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,96.52,TRUE,Biop,200
69457,8,KOK,300,240,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,88.89,TRUE,Biop,300
69467,8,KOK,300,258,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,95.56,TRUE,Biop,300
69465,8,KOK,301,258,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,94.61,TRUE,Biop,300
69472,8,KOK,304,278,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,98.95,TRUE,Biop,300
69462,8,KOK,307,265,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,91.59,TRUE,Biop,300
69464,8,KOK,307,270,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,93.31,TRUE,Biop,300
69468,8,KOK,307,278,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,96.08,TRUE,Biop,300
69459,8,KOK,308,262,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,89.67,TRUE,Biop,300
69452,8,KOK,310,250,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,83.92,TRUE,Biop,300
69456,8,KOK,310,263,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,88.28,TRUE,Biop,300
69469,8,KOK,314,298,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,96.26,TRUE,Biop,300
69453,8,KOK,315,267,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,85.42,TRUE,Biop,300
69458,8,KOK,315,280,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,89.58,TRUE,Biop,300
69454,8,KOK,320,280,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,85.45,TRUE,Biop,300
69455,8,KOK,324,300,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,88.2,TRUE,Biop,300
69460,8,KOK,325,310,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,90.3,TRUE,Biop,300
69461,8,KOK,341,363,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,1878,,91.55,TRUE,Biop,300
69718,8,KOK,236,358,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,272.36,FALSE,Biop,200
69705,8,KOK,275,212,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,101.94,TRUE,Biop,200
69716,8,KOK,282,246,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,109.7,TRUE,Biop,200
69703,8,KOK,284,233,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,101.72,TRUE,Biop,200
69689,8,KOK,287,232,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,98.14,TRUE,Biop,200
69706,8,KOK,287,241,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,101.95,TRUE,Biop,200
69717,8,KOK,287,261,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,110.41,TRUE,Biop,200
69708,8,KOK,288,245,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,102.56,TRUE,Biop,200
69712,8,KOK,288,247,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,103.4,TRUE,Biop,200
69713,8,KOK,290,260,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,106.61,TRUE,Biop,200
69715,8,KOK,290,262,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,107.43,TRUE,Biop,200
69678,8,KOK,292,228,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,91.58,TRUE,Biop,200
69683,8,KOK,292,237,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,95.19,TRUE,Biop,200
69696,8,KOK,292,250,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,100.41,TRUE,Biop,200
69709,8,KOK,293,258,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,102.57,TRUE,Biop,200
69674,8,KOK,295,228,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,88.81,TRUE,Biop,200
69714,8,KOK,295,274,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,106.73,TRUE,Biop,200
69692,8,KOK,296,259,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,99.87,TRUE,Biop,200
69698,8,KOK,297,265,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,101.15,TRUE,Biop,200
69699,8,KOK,297,265,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,101.15,TRUE,Biop,200
69684,8,KOK,299,255,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,95.4,TRUE,Biop,200
69693,8,KOK,299,267,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,99.88,TRUE,Biop,200
69682,8,KOK,300,257,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,95.19,TRUE,Biop,300
69710,8,KOK,300,277,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,102.59,TRUE,Biop,300
69697,8,KOK,301,275,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,100.84,TRUE,Biop,300
69685,8,KOK,302,263,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,95.48,TRUE,Biop,300
69687,8,KOK,302,265,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,96.21,TRUE,Biop,300
69695,8,KOK,302,276,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,100.2,TRUE,Biop,300
69675,8,KOK,303,248,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,89.15,TRUE,Biop,300
69711,8,KOK,303,286,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,102.81,TRUE,Biop,300
69681,8,KOK,304,267,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,95.04,TRUE,Biop,300
69694,8,KOK,305,284,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,100.1,TRUE,Biop,300
69702,8,KOK,306,291,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,101.56,TRUE,Biop,300
69701,8,KOK,307,293,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,101.26,TRUE,Biop,300
69677,8,KOK,309,269,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,91.18,TRUE,Biop,300
69691,8,KOK,310,295,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,99.02,TRUE,Biop,300
69676,8,KOK,312,272,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,89.56,TRUE,Biop,300
69704,8,KOK,312,309,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,101.74,TRUE,Biop,300
69680,8,KOK,314,294,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,94.96,TRUE,Biop,300
69707,8,KOK,315,320,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,102.38,TRUE,Biop,300
69673,8,KOK,317,281,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,88.21,TRUE,Biop,300
69690,8,KOK,317,314,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,98.57,TRUE,Biop,300
69686,8,KOK,319,312,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,96.11,TRUE,Biop,300
69679,8,KOK,320,310,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,94.6,TRUE,Biop,300
69688,8,KOK,320,321,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,97.96,TRUE,Biop,300
69700,8,KOK,322,338,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,1879,,101.24,TRUE,Biop,300
69559,8,KOK,275,184,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,88.47,TRUE,Biop,200
69565,8,KOK,276,200,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,95.13,TRUE,Biop,200
69571,8,KOK,278,214,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,99.6,TRUE,Biop,200
69564,8,KOK,286,210,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,89.77,TRUE,Biop,200
69567,8,KOK,292,242,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,97.2,TRUE,Biop,200
69556,8,KOK,294,214,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,84.21,TRUE,Biop,200
69560,8,KOK,295,228,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,88.81,TRUE,Biop,200
69563,8,KOK,295,230,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,89.59,TRUE,Biop,200
69566,8,KOK,300,262,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,97.04,TRUE,Biop,300
69569,8,KOK,300,268,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,99.26,TRUE,Biop,300
69570,8,KOK,302,274,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,99.48,TRUE,Biop,300
69558,8,KOK,305,250,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,88.11,TRUE,Biop,300
69555,8,KOK,310,250,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,83.92,TRUE,Biop,300
69557,8,KOK,310,252,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,84.59,TRUE,Biop,300
69562,8,KOK,310,266,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,89.29,TRUE,Biop,300
69568,8,KOK,310,290,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,97.34,TRUE,Biop,300
69561,8,KOK,315,278,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,88.94,TRUE,Biop,300
69572,8,KOK,325,344,Female,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,100.21,TRUE,Biop,300
69554,8,KOK,332,226,Male,,10,12,1995,10/12/1995,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,1880,,61.76,TRUE,Biop,300
71781,8,KOK,293,238,Male,,9,23,1996,9/23/1996,Koocanusa,Tenmile,1,,North Point Bristow,2,1,,Fall,1881,,94.62,TRUE,Biop,200
71749,8,KOK,296,224,Female,,9,23,1996,9/23/1996,Koocanusa,Tenmile,1,,South Point Bristow,1,1,,Fall,1882,,86.37,TRUE,Biop,200
71750,8,KOK,304,258,Female,,9,23,1996,9/23/1996,Koocanusa,Tenmile,1,,South Point Bristow,1,1,,Fall,1882,,91.83,TRUE,Biop,300
71748,8,KOK,310,250,Female,,9,23,1996,9/23/1996,Koocanusa,Tenmile,1,,South Point Bristow,1,1,,Fall,1882,,83.92,TRUE,Biop,300
